RUN	BearStrengthSimulation	bearstrengthsimulation	1562681391198	 	3.1.2
USER	Buying Tickets	105	START	1562681392551	1562681392551
USER	Buying Tickets	80	START	1562681392547	1562681392547
USER	Buying Tickets	103	START	1562681392550	1562681392550
USER	Buying Tickets	106	START	1562681392551	1562681392551
USER	Buying Tickets	107	START	1562681392551	1562681392551
USER	Buying Tickets	34	START	1562681392541	1562681392541
USER	Buying Tickets	102	START	1562681392550	1562681392550
USER	Buying Tickets	109	START	1562681392551	1562681392551
USER	Buying Tickets	111	START	1562681392551	1562681392551
USER	Buying Tickets	13	START	1562681392495	1562681392495
USER	Buying Tickets	112	START	1562681392552	1562681392552
USER	Buying Tickets	113	START	1562681392552	1562681392552
USER	Buying Tickets	114	START	1562681392552	1562681392552
USER	Buying Tickets	115	START	1562681392552	1562681392552
USER	Buying Tickets	108	START	1562681392551	1562681392551
USER	Buying Tickets	116	START	1562681392552	1562681392552
USER	Buying Tickets	117	START	1562681392552	1562681392552
USER	Buying Tickets	119	START	1562681392552	1562681392552
USER	Buying Tickets	120	START	1562681392553	1562681392553
USER	Buying Tickets	122	START	1562681392553	1562681392553
USER	Buying Tickets	123	START	1562681392553	1562681392553
USER	Buying Tickets	124	START	1562681392553	1562681392553
USER	Buying Tickets	24	START	1562681392527	1562681392527
USER	Buying Tickets	125	START	1562681392553	1562681392553
USER	Buying Tickets	126	START	1562681392553	1562681392553
USER	Buying Tickets	128	START	1562681392553	1562681392553
USER	Buying Tickets	131	START	1562681392554	1562681392554
USER	Buying Tickets	2	START	1562681392493	1562681392493
USER	Buying Tickets	35	START	1562681392541	1562681392541
USER	Buying Tickets	133	START	1562681392554	1562681392554
USER	Buying Tickets	1	START	1562681392493	1562681392493
USER	Buying Tickets	36	START	1562681392541	1562681392541
USER	Buying Tickets	134	START	1562681392554	1562681392554
USER	Buying Tickets	12	START	1562681392495	1562681392495
USER	Buying Tickets	130	START	1562681392554	1562681392554
USER	Buying Tickets	132	START	1562681392554	1562681392554
USER	Buying Tickets	15	START	1562681392495	1562681392495
USER	Buying Tickets	141	START	1562681392555	1562681392555
USER	Buying Tickets	142	START	1562681392555	1562681392555
USER	Buying Tickets	143	START	1562681392555	1562681392555
USER	Buying Tickets	129	START	1562681392553	1562681392553
USER	Buying Tickets	127	START	1562681392553	1562681392553
USER	Buying Tickets	144	START	1562681392556	1562681392556
USER	Buying Tickets	145	START	1562681392556	1562681392556
USER	Buying Tickets	17	START	1562681392497	1562681392497
USER	Buying Tickets	20	START	1562681392501	1562681392501
USER	Buying Tickets	11	START	1562681392495	1562681392495
USER	Buying Tickets	21	START	1562681392504	1562681392504
USER	Buying Tickets	148	START	1562681392556	1562681392556
USER	Buying Tickets	150	START	1562681392557	1562681392557
USER	Buying Tickets	156	START	1562681392559	1562681392559
USER	Buying Tickets	157	START	1562681392559	1562681392559
USER	Buying Tickets	158	START	1562681392560	1562681392560
USER	Buying Tickets	159	START	1562681392560	1562681392560
USER	Buying Tickets	160	START	1562681392560	1562681392560
USER	Buying Tickets	161	START	1562681392560	1562681392560
USER	Buying Tickets	162	START	1562681392560	1562681392560
USER	Buying Tickets	163	START	1562681392561	1562681392561
USER	Buying Tickets	164	START	1562681392561	1562681392561
USER	Buying Tickets	165	START	1562681392561	1562681392561
USER	Buying Tickets	166	START	1562681392561	1562681392561
USER	Buying Tickets	167	START	1562681392561	1562681392561
USER	Buying Tickets	168	START	1562681392562	1562681392562
USER	Buying Tickets	169	START	1562681392562	1562681392562
USER	Buying Tickets	170	START	1562681392562	1562681392562
USER	Buying Tickets	171	START	1562681392562	1562681392562
USER	Buying Tickets	98	START	1562681392550	1562681392550
USER	Buying Tickets	172	START	1562681392563	1562681392563
USER	Buying Tickets	173	START	1562681392563	1562681392563
USER	Buying Tickets	174	START	1562681392563	1562681392563
USER	Buying Tickets	175	START	1562681392563	1562681392563
USER	Buying Tickets	176	START	1562681392563	1562681392563
USER	Buying Tickets	177	START	1562681392563	1562681392563
USER	Buying Tickets	178	START	1562681392563	1562681392563
USER	Buying Tickets	179	START	1562681392564	1562681392564
USER	Buying Tickets	180	START	1562681392564	1562681392564
USER	Buying Tickets	181	START	1562681392564	1562681392564
USER	Buying Tickets	182	START	1562681392564	1562681392564
USER	Buying Tickets	183	START	1562681392564	1562681392564
USER	Buying Tickets	110	START	1562681392551	1562681392551
USER	Buying Tickets	185	START	1562681392564	1562681392564
USER	Buying Tickets	186	START	1562681392565	1562681392565
USER	Buying Tickets	118	START	1562681392552	1562681392552
USER	Buying Tickets	188	START	1562681392565	1562681392565
USER	Buying Tickets	147	START	1562681392556	1562681392556
USER	Buying Tickets	139	START	1562681392555	1562681392555
USER	Buying Tickets	136	START	1562681392555	1562681392555
USER	Buying Tickets	151	START	1562681392557	1562681392557
USER	Buying Tickets	140	START	1562681392555	1562681392555
USER	Buying Tickets	191	START	1562681392565	1562681392565
USER	Buying Tickets	193	START	1562681392565	1562681392565
USER	Buying Tickets	192	START	1562681392565	1562681392565
USER	Buying Tickets	194	START	1562681392566	1562681392566
USER	Buying Tickets	195	START	1562681392566	1562681392566
USER	Buying Tickets	196	START	1562681392566	1562681392566
USER	Buying Tickets	197	START	1562681392566	1562681392566
USER	Buying Tickets	198	START	1562681392566	1562681392566
USER	Buying Tickets	146	START	1562681392556	1562681392556
USER	Buying Tickets	200	START	1562681392566	1562681392566
USER	Buying Tickets	199	START	1562681392566	1562681392566
USER	Buying Tickets	201	START	1562681392566	1562681392566
USER	Buying Tickets	202	START	1562681392566	1562681392566
USER	Buying Tickets	203	START	1562681392567	1562681392567
USER	Buying Tickets	204	START	1562681392567	1562681392567
USER	Buying Tickets	206	START	1562681392567	1562681392567
USER	Buying Tickets	205	START	1562681392567	1562681392567
USER	Buying Tickets	208	START	1562681392567	1562681392567
USER	Buying Tickets	209	START	1562681392567	1562681392567
USER	Buying Tickets	207	START	1562681392567	1562681392567
USER	Buying Tickets	211	START	1562681392568	1562681392568
USER	Buying Tickets	210	START	1562681392567	1562681392567
USER	Buying Tickets	213	START	1562681392568	1562681392568
USER	Buying Tickets	214	START	1562681392568	1562681392568
USER	Buying Tickets	215	START	1562681392568	1562681392568
USER	Buying Tickets	212	START	1562681392568	1562681392568
USER	Buying Tickets	216	START	1562681392568	1562681392568
USER	Buying Tickets	217	START	1562681392568	1562681392568
USER	Buying Tickets	220	START	1562681392568	1562681392568
USER	Buying Tickets	218	START	1562681392568	1562681392568
USER	Buying Tickets	219	START	1562681392568	1562681392568
USER	Buying Tickets	221	START	1562681392568	1562681392568
USER	Buying Tickets	222	START	1562681392569	1562681392569
USER	Buying Tickets	224	START	1562681392569	1562681392569
USER	Buying Tickets	137	START	1562681392555	1562681392555
USER	Buying Tickets	223	START	1562681392569	1562681392569
USER	Buying Tickets	225	START	1562681392569	1562681392569
USER	Buying Tickets	227	START	1562681392569	1562681392569
USER	Buying Tickets	229	START	1562681392569	1562681392569
USER	Buying Tickets	230	START	1562681392569	1562681392569
USER	Buying Tickets	231	START	1562681392570	1562681392570
USER	Buying Tickets	232	START	1562681392570	1562681392570
USER	Buying Tickets	233	START	1562681392570	1562681392570
USER	Buying Tickets	234	START	1562681392570	1562681392570
USER	Buying Tickets	235	START	1562681392570	1562681392570
USER	Buying Tickets	236	START	1562681392570	1562681392570
USER	Buying Tickets	237	START	1562681392570	1562681392570
USER	Buying Tickets	238	START	1562681392570	1562681392570
USER	Buying Tickets	239	START	1562681392570	1562681392570
USER	Buying Tickets	240	START	1562681392571	1562681392571
USER	Buying Tickets	241	START	1562681392571	1562681392571
USER	Buying Tickets	242	START	1562681392571	1562681392571
USER	Buying Tickets	243	START	1562681392571	1562681392571
USER	Buying Tickets	244	START	1562681392571	1562681392571
USER	Buying Tickets	245	START	1562681392571	1562681392571
USER	Buying Tickets	246	START	1562681392571	1562681392571
USER	Buying Tickets	248	START	1562681392571	1562681392571
USER	Buying Tickets	249	START	1562681392572	1562681392572
USER	Buying Tickets	247	START	1562681392571	1562681392571
USER	Buying Tickets	250	START	1562681392572	1562681392572
USER	Buying Tickets	251	START	1562681392572	1562681392572
USER	Buying Tickets	252	START	1562681392572	1562681392572
USER	Buying Tickets	253	START	1562681392572	1562681392572
USER	Buying Tickets	255	START	1562681392572	1562681392572
USER	Buying Tickets	256	START	1562681392572	1562681392572
USER	Buying Tickets	254	START	1562681392572	1562681392572
USER	Buying Tickets	257	START	1562681392573	1562681392573
USER	Buying Tickets	258	START	1562681392573	1562681392573
USER	Buying Tickets	259	START	1562681392573	1562681392573
USER	Buying Tickets	260	START	1562681392573	1562681392573
USER	Buying Tickets	261	START	1562681392573	1562681392573
USER	Buying Tickets	262	START	1562681392573	1562681392573
USER	Buying Tickets	263	START	1562681392573	1562681392573
USER	Buying Tickets	264	START	1562681392573	1562681392573
USER	Buying Tickets	149	START	1562681392557	1562681392557
USER	Buying Tickets	135	START	1562681392555	1562681392555
USER	Buying Tickets	138	START	1562681392555	1562681392555
USER	Buying Tickets	14	START	1562681392495	1562681392495
USER	Buying Tickets	153	START	1562681392558	1562681392558
USER	Buying Tickets	273	START	1562681392575	1562681392575
USER	Buying Tickets	271	START	1562681392574	1562681392574
USER	Buying Tickets	275	START	1562681392575	1562681392575
USER	Buying Tickets	277	START	1562681392576	1562681392576
USER	Buying Tickets	272	START	1562681392575	1562681392575
USER	Buying Tickets	274	START	1562681392575	1562681392575
USER	Buying Tickets	152	START	1562681392557	1562681392557
USER	Buying Tickets	278	START	1562681392576	1562681392576
USER	Buying Tickets	281	START	1562681392576	1562681392576
USER	Buying Tickets	280	START	1562681392576	1562681392576
USER	Buying Tickets	279	START	1562681392576	1562681392576
USER	Buying Tickets	282	START	1562681392577	1562681392577
USER	Buying Tickets	283	START	1562681392577	1562681392577
USER	Buying Tickets	284	START	1562681392577	1562681392577
USER	Buying Tickets	285	START	1562681392577	1562681392577
USER	Buying Tickets	286	START	1562681392577	1562681392577
USER	Buying Tickets	154	START	1562681392558	1562681392558
USER	Buying Tickets	287	START	1562681392577	1562681392577
USER	Buying Tickets	288	START	1562681392577	1562681392577
USER	Buying Tickets	289	START	1562681392578	1562681392578
USER	Buying Tickets	290	START	1562681392578	1562681392578
USER	Buying Tickets	291	START	1562681392578	1562681392578
USER	Buying Tickets	292	START	1562681392578	1562681392578
USER	Buying Tickets	293	START	1562681392578	1562681392578
USER	Buying Tickets	294	START	1562681392578	1562681392578
USER	Buying Tickets	155	START	1562681392558	1562681392558
USER	Buying Tickets	296	START	1562681392578	1562681392578
USER	Buying Tickets	297	START	1562681392578	1562681392578
USER	Buying Tickets	298	START	1562681392578	1562681392578
USER	Buying Tickets	299	START	1562681392579	1562681392579
USER	Buying Tickets	300	START	1562681392579	1562681392579
USER	Buying Tickets	301	START	1562681392579	1562681392579
USER	Buying Tickets	302	START	1562681392579	1562681392579
USER	Buying Tickets	303	START	1562681392579	1562681392579
USER	Buying Tickets	304	START	1562681392579	1562681392579
USER	Buying Tickets	305	START	1562681392579	1562681392579
USER	Buying Tickets	306	START	1562681392579	1562681392579
USER	Buying Tickets	307	START	1562681392580	1562681392580
USER	Buying Tickets	308	START	1562681392580	1562681392580
USER	Buying Tickets	268	START	1562681392574	1562681392574
USER	Buying Tickets	310	START	1562681392580	1562681392580
USER	Buying Tickets	309	START	1562681392580	1562681392580
USER	Buying Tickets	311	START	1562681392580	1562681392580
USER	Buying Tickets	312	START	1562681392580	1562681392580
USER	Buying Tickets	313	START	1562681392580	1562681392580
USER	Buying Tickets	314	START	1562681392580	1562681392580
USER	Buying Tickets	315	START	1562681392580	1562681392580
USER	Buying Tickets	316	START	1562681392581	1562681392581
USER	Buying Tickets	317	START	1562681392581	1562681392581
USER	Buying Tickets	318	START	1562681392581	1562681392581
USER	Buying Tickets	319	START	1562681392581	1562681392581
USER	Buying Tickets	320	START	1562681392581	1562681392581
USER	Buying Tickets	321	START	1562681392581	1562681392581
USER	Buying Tickets	322	START	1562681392581	1562681392581
USER	Buying Tickets	323	START	1562681392581	1562681392581
USER	Buying Tickets	325	START	1562681392581	1562681392581
USER	Buying Tickets	324	START	1562681392581	1562681392581
USER	Buying Tickets	326	START	1562681392581	1562681392581
USER	Buying Tickets	327	START	1562681392582	1562681392582
USER	Buying Tickets	329	START	1562681392582	1562681392582
USER	Buying Tickets	328	START	1562681392582	1562681392582
USER	Buying Tickets	330	START	1562681392582	1562681392582
USER	Buying Tickets	332	START	1562681392582	1562681392582
USER	Buying Tickets	331	START	1562681392582	1562681392582
USER	Buying Tickets	333	START	1562681392582	1562681392582
USER	Buying Tickets	334	START	1562681392582	1562681392582
USER	Buying Tickets	336	START	1562681392582	1562681392582
USER	Buying Tickets	335	START	1562681392582	1562681392582
USER	Buying Tickets	337	START	1562681392583	1562681392583
USER	Buying Tickets	338	START	1562681392583	1562681392583
USER	Buying Tickets	339	START	1562681392583	1562681392583
USER	Buying Tickets	340	START	1562681392583	1562681392583
USER	Buying Tickets	341	START	1562681392583	1562681392583
USER	Buying Tickets	342	START	1562681392583	1562681392583
USER	Buying Tickets	343	START	1562681392583	1562681392583
USER	Buying Tickets	344	START	1562681392583	1562681392583
USER	Buying Tickets	346	START	1562681392583	1562681392583
USER	Buying Tickets	345	START	1562681392583	1562681392583
USER	Buying Tickets	348	START	1562681392584	1562681392584
USER	Buying Tickets	3	START	1562681392493	1562681392493
USER	Buying Tickets	347	START	1562681392583	1562681392583
USER	Buying Tickets	349	START	1562681392584	1562681392584
USER	Buying Tickets	350	START	1562681392584	1562681392584
USER	Buying Tickets	351	START	1562681392584	1562681392584
USER	Buying Tickets	352	START	1562681392584	1562681392584
USER	Buying Tickets	355	START	1562681392584	1562681392584
USER	Buying Tickets	354	START	1562681392584	1562681392584
USER	Buying Tickets	356	START	1562681392584	1562681392584
USER	Buying Tickets	357	START	1562681392584	1562681392584
USER	Buying Tickets	358	START	1562681392585	1562681392585
USER	Buying Tickets	359	START	1562681392585	1562681392585
USER	Buying Tickets	360	START	1562681392585	1562681392585
USER	Buying Tickets	270	START	1562681392574	1562681392574
USER	Buying Tickets	361	START	1562681392585	1562681392585
USER	Buying Tickets	362	START	1562681392585	1562681392585
USER	Buying Tickets	364	START	1562681392585	1562681392585
USER	Buying Tickets	366	START	1562681392585	1562681392585
USER	Buying Tickets	367	START	1562681392585	1562681392585
USER	Buying Tickets	369	START	1562681392585	1562681392585
USER	Buying Tickets	365	START	1562681392585	1562681392585
USER	Buying Tickets	267	START	1562681392574	1562681392574
USER	Buying Tickets	370	START	1562681392586	1562681392586
USER	Buying Tickets	371	START	1562681392586	1562681392586
USER	Buying Tickets	368	START	1562681392585	1562681392585
USER	Buying Tickets	372	START	1562681392586	1562681392586
USER	Buying Tickets	374	START	1562681392586	1562681392586
USER	Buying Tickets	375	START	1562681392586	1562681392586
USER	Buying Tickets	376	START	1562681392586	1562681392586
USER	Buying Tickets	377	START	1562681392586	1562681392586
USER	Buying Tickets	379	START	1562681392587	1562681392587
USER	Buying Tickets	381	START	1562681392587	1562681392587
USER	Buying Tickets	228	START	1562681392569	1562681392569
USER	Buying Tickets	382	START	1562681392587	1562681392587
USER	Buying Tickets	383	START	1562681392587	1562681392587
USER	Buying Tickets	384	START	1562681392587	1562681392587
USER	Buying Tickets	385	START	1562681392587	1562681392587
USER	Buying Tickets	386	START	1562681392587	1562681392587
USER	Buying Tickets	387	START	1562681392587	1562681392587
USER	Buying Tickets	388	START	1562681392588	1562681392588
USER	Buying Tickets	389	START	1562681392588	1562681392588
USER	Buying Tickets	390	START	1562681392588	1562681392588
USER	Buying Tickets	380	START	1562681392587	1562681392587
USER	Buying Tickets	391	START	1562681392588	1562681392588
USER	Buying Tickets	392	START	1562681392588	1562681392588
USER	Buying Tickets	393	START	1562681392588	1562681392588
USER	Buying Tickets	395	START	1562681392588	1562681392588
USER	Buying Tickets	394	START	1562681392588	1562681392588
USER	Buying Tickets	378	START	1562681392587	1562681392587
USER	Buying Tickets	399	START	1562681392589	1562681392589
USER	Buying Tickets	398	START	1562681392589	1562681392589
USER	Buying Tickets	187	START	1562681392565	1562681392565
USER	Buying Tickets	397	START	1562681392588	1562681392588
USER	Buying Tickets	276	START	1562681392575	1562681392575
USER	Buying Tickets	265	START	1562681392574	1562681392574
USER	Buying Tickets	121	START	1562681392553	1562681392553
USER	Buying Tickets	396	START	1562681392588	1562681392588
USER	Buying Tickets	189	START	1562681392565	1562681392565
USER	Buying Tickets	363	START	1562681392585	1562681392585
USER	Buying Tickets	353	START	1562681392584	1562681392584
USER	Buying Tickets	184	START	1562681392564	1562681392564
USER	Buying Tickets	266	START	1562681392574	1562681392574
USER	Buying Tickets	269	START	1562681392574	1562681392574
USER	Buying Tickets	373	START	1562681392586	1562681392586
USER	Buying Tickets	400	START	1562681392589	1562681392589
USER	Buying Tickets	295	START	1562681392578	1562681392578
USER	Buying Tickets	190	START	1562681392565	1562681392565
USER	Buying Tickets	226	START	1562681392569	1562681392569
REQUEST	214		getRemainingSeats	1562681392568	1562681392643	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	238		getRemainingSeats	1562681392571	1562681392634	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	109		getRemainingSeats	1562681392552	1562681392634	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	372		getRemainingSeats	1562681392587	1562681392640	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	10		getRemainingSeats	1562681392540	1562681392630	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	21		getRemainingSeats	1562681392537	1562681392642	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	137		getRemainingSeats	1562681392570	1562681392638	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	12		getRemainingSeats	1562681392537	1562681392630	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	49		getRemainingSeats	1562681392544	1562681392638	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392659
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392659
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392660
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392661
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392661
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392662
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392663
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392664
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392664
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392664
REQUEST	26		getRemainingSeats	1562681392541	1562681392668	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	10	END	1562681392494	1562681392668
USER	Buying Tickets	214	END	1562681392568	1562681392668
USER	Buying Tickets	21	END	1562681392504	1562681392670
USER	Buying Tickets	109	END	1562681392551	1562681392670
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392670
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392673
USER	Buying Tickets	238	END	1562681392570	1562681392670
USER	Buying Tickets	372	END	1562681392586	1562681392670
USER	Buying Tickets	137	END	1562681392555	1562681392672
USER	Buying Tickets	12	END	1562681392495	1562681392673
USER	Buying Tickets	26	END	1562681392539	1562681392673
USER	Buying Tickets	49	END	1562681392543	1562681392673
REQUEST	44		getRemainingSeats	1562681392543	1562681392673	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392676
REQUEST	42		getRemainingSeats	1562681392543	1562681392673	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392676
REQUEST	246		getRemainingSeats	1562681392572	1562681392671	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	286		getRemainingSeats	1562681392578	1562681392673	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392677
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392677
REQUEST	388		getRemainingSeats	1562681392588	1562681392673	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392678
USER	Buying Tickets	44	END	1562681392543	1562681392677
USER	Buying Tickets	286	END	1562681392577	1562681392678
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392679
REQUEST	302		getRemainingSeats	1562681392580	1562681392679	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392680
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392680
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392680
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392680
REQUEST	276		getRemainingSeats	1562681392596	1562681392680	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392681
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392681
REQUEST	262		getRemainingSeats	1562681392574	1562681392681	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681392682
