RUN	BearStrengthSimulation	bearstrengthsimulation	1562681293171	 	3.1.2
REQUEST	45		getRemainingSeats	1562681294467	1562681294600	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294602
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294602
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294602
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294602
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294602
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294603
REQUEST	308		getRemainingSeats	1562681294501	1562681294603	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	305		getRemainingSeats	1562681294500	1562681294603	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	276	END	1562681294495	1562681294602
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294603
USER	Buying Tickets	289	END	1562681294497	1562681294603
REQUEST	61		getRemainingSeats	1562681294468	1562681294603	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294603
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294604
USER	Buying Tickets	73	END	1562681294469	1562681294603
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294604
USER	Buying Tickets	45	END	1562681294466	1562681294603
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294604
USER	Buying Tickets	305	END	1562681294499	1562681294604
USER	Buying Tickets	61	END	1562681294468	1562681294604
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294604
REQUEST	337		getRemainingSeats	1562681294504	1562681294604	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	77		getRemainingSeats	1562681294470	1562681294604	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294605
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294605
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294605
USER	Buying Tickets	337	END	1562681294504	1562681294605
REQUEST	353		getRemainingSeats	1562681294506	1562681294606	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294606
REQUEST	142		getRemainingSeats	1562681294478	1562681294599	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
USER	Buying Tickets	353	END	1562681294505	1562681294607
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294607
REQUEST	369		getRemainingSeats	1562681294508	1562681294607	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	67	END	1562681294469	1562681294607
REQUEST	7		getRemainingSeats	1562681294457	1562681294608	KO	j.i.IOException: Premature close
USER	Buying Tickets	192	END	1562681294484	1562681294608
REQUEST	83		getRemainingSeats	1562681294471	1562681294608	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294608
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294608
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294609
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294609
USER	Buying Tickets	7	END	1562681294410	1562681294609
USER	Buying Tickets	83	END	1562681294470	1562681294609
REQUEST	99		getRemainingSeats	1562681294473	1562681294609	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294610
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294610
REQUEST	95		getRemainingSeats	1562681294472	1562681294610	KO	j.i.IOException: Premature close
REQUEST	115		getRemainingSeats	1562681294475	1562681294610	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	308	END	1562681294500	1562681294610
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
USER	Buying Tickets	142	END	1562681294478	1562681294610
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
USER	Buying Tickets	99	END	1562681294472	1562681294610
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294611
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294612
USER	Buying Tickets	77	END	1562681294470	1562681294611
USER	Buying Tickets	115	END	1562681294474	1562681294611
USER	Buying Tickets	95	END	1562681294472	1562681294612
REQUEST	93		getRemainingSeats	1562681294472	1562681294612	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	111		getRemainingSeats	1562681294474	1562681294612	KO	j.i.IOException: Premature close
USER	Buying Tickets	369	END	1562681294508	1562681294612
REQUEST	158		getRemainingSeats	1562681294481	1562681294610	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294612
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294612
REQUEST	356		getRemainingSeats	1562681294506	1562681294611	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	147		getRemainingSeats	1562681294479	1562681294612	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294612
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
REQUEST	385		getRemainingSeats	1562681294511	1562681294612	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
REQUEST	125		getRemainingSeats	1562681294476	1562681294613	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
REQUEST	127		getRemainingSeats	1562681294476	1562681294613	KO	j.i.IOException: Premature close
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294613
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294614
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294614
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294614
USER	Buying Tickets	93	END	1562681294471	1562681294613
USER	Buying Tickets	356	END	1562681294506	1562681294613
USER	Buying Tickets	147	END	1562681294479	1562681294613
USER	Buying Tickets	111	END	1562681294474	1562681294613
USER	Buying Tickets	158	END	1562681294480	1562681294613
USER	Buying Tickets	385	END	1562681294510	1562681294614
REQUEST	372		getRemainingSeats	1562681294509	1562681294613	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	125	END	1562681294475	1562681294614
REQUEST	109		getRemainingSeats	1562681294477	1562681294614	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	127	END	1562681294475	1562681294614
REQUEST	174		getRemainingSeats	1562681294482	1562681294614	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294615
REQUEST	273		getRemainingSeats	1562681294514	1562681294614	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	143		getRemainingSeats	1562681294479	1562681294614	KO	j.i.IOException: Premature close
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294615
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294615
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294615
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294615
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
USER	Buying Tickets	372	END	1562681294508	1562681294615
USER	Buying Tickets	143	END	1562681294478	1562681294616
USER	Buying Tickets	273	END	1562681294494	1562681294616
REQUEST	388		getRemainingSeats	1562681294511	1562681294616	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294616
USER	Buying Tickets	174	END	1562681294482	1562681294616
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294617
USER	Buying Tickets	109	END	1562681294473	1562681294616
REQUEST	141		getRemainingSeats	1562681294478	1562681294617	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	206		getRemainingSeats	1562681294486	1562681294617	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	388	END	1562681294510	1562681294617
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294617
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294617
REQUEST	324		getRemainingSeats	1562681294514	1562681294617	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294617
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294618
REQUEST	371		getRemainingSeats	1562681294508	1562681294617	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294618
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294618
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294618
USER	Buying Tickets	206	END	1562681294485	1562681294618
USER	Buying Tickets	141	END	1562681294477	1562681294618
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294619
REQUEST	157		getRemainingSeats	1562681294480	1562681294618	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294619
REQUEST	190		getRemainingSeats	1562681294487	1562681294618	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
USER	Buying Tickets	324	END	1562681294502	1562681294619
USER	Buying Tickets	371	END	1562681294508	1562681294619
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294619
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294620
USER	Buying Tickets	157	END	1562681294480	1562681294620
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294620
REQUEST	173		getRemainingSeats	1562681294482	1562681294620	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
REQUEST	19		getRemainingSeats	1562681294457	1562681294620	KO	j.i.IOException: Premature close
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294621
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294621
USER	Buying Tickets	190	END	1562681294484	1562681294620
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294621
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294621
USER	Buying Tickets	19	END	1562681294412	1562681294621
USER	Buying Tickets	173	END	1562681294482	1562681294621
REQUEST	13		getRemainingSeats	1562681294457	1562681294621	KO	j.i.IOException: Premature close
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294622
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294622
USER	Buying Tickets	13	END	1562681294410	1562681294623
REQUEST	189		getRemainingSeats	1562681294484	1562681294623	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294624
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294624
REQUEST	46		getRemainingSeats	1562681294467	1562681294624	KO	j.i.IOException: Premature close
USER	Buying Tickets	189	END	1562681294484	1562681294625
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294625
REQUEST	205		getRemainingSeats	1562681294486	1562681294625	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294625
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294625
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294626
USER	Buying Tickets	46	END	1562681294466	1562681294626
USER	Buying Tickets	205	END	1562681294485	1562681294626
REQUEST	62		getRemainingSeats	1562681294468	1562681294626	KO	j.i.IOException: Premature close
REQUEST	221		getRemainingSeats	1562681294487	1562681294626	KO	i.n.c.AbstractChannel$AnnotatedSocketException: Connection reset by peer: localhost/127.0.0.1:3000
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294626
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294627
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294627
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294627
USER	Buying Tickets	62	END	1562681294468	1562681294627
REQUEST	78		getRemainingSeats	1562681294470	1562681294627	KO	j.i.IOException: Premature close
USER	Buying Tickets	221	END	1562681294487	1562681294627
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294628
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294628
USER	Buying Tickets	78	END	1562681294470	1562681294629
REQUEST	94		getRemainingSeats	1562681294472	1562681294629	KO	j.i.IOException: Premature close
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294630
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294630
USER	Buying Tickets	94	END	1562681294472	1562681294631
REQUEST	15		getRemainingSeats	1562681294457	1562681294656	OK	 
REQUEST	6		getRemainingSeats	1562681294457	1562681294635	OK	 
REQUEST	17		getRemainingSeats	1562681294458	1562681294640	OK	 
REQUEST	27		getRemainingSeats	1562681294463	1562681294711	OK	 
REQUEST	3		getRemainingSeats	1562681294457	1562681294683	OK	 
REQUEST	253		getRemainingSeats	1562681294491	1562681294696	OK	 
REQUEST	16		getRemainingSeats	1562681294460	1562681294613	OK	 
REQUEST	14		getRemainingSeats	1562681294456	1562681294660	OK	 
REQUEST	4		getRemainingSeats	1562681294456	1562681294641	OK	 
REQUEST	23		getRemainingSeats	1562681294463	1562681294746	OK	 
REQUEST	31		getRemainingSeats	1562681294464	1562681294748	OK	 
REQUEST	11		getRemainingSeats	1562681294466	1562681294748	OK	 
REQUEST	237		getRemainingSeats	1562681294494	1562681294749	OK	 
REQUEST	30		getRemainingSeats	1562681294464	1562681294749	OK	 
REQUEST	22		getRemainingSeats	1562681294457	1562681294749	OK	 
REQUEST	51		getRemainingSeats	1562681294467	1562681294748	OK	 
REQUEST	43		getRemainingSeats	1562681294467	1562681294750	OK	 
REQUEST	285		getRemainingSeats	1562681294497	1562681294750	OK	 
REQUEST	222		getRemainingSeats	1562681294488	1562681294750	OK	 
REQUEST	47		getRemainingSeats	1562681294467	1562681294751	OK	 
REQUEST	32		getRemainingSeats	1562681294464	1562681294751	KO	j.i.IOException: Premature close
REQUEST	1		getRemainingSeats	1562681294461	1562681294748	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294752
REQUEST	38		getRemainingSeats	1562681294465	1562681294752	OK	 
REQUEST	59		getRemainingSeats	1562681294468	1562681294752	OK	 
REQUEST	63		getRemainingSeats	1562681294469	1562681294753	OK	 
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294754
REQUEST	301		getRemainingSeats	1562681294500	1562681294752	OK	 
REQUEST	80		getRemainingSeats	1562681294471	1562681294754	KO	j.i.IOException: Premature close
REQUEST	33		getRemainingSeats	1562681294464	1562681294754	OK	 
REQUEST	79		getRemainingSeats	1562681294471	1562681294754	OK	 
REQUEST	54		getRemainingSeats	1562681294468	1562681294754	OK	 
REQUEST	163		getRemainingSeats	1562681294481	1562681294754	OK	 
REQUEST	317		getRemainingSeats	1562681294502	1562681294755	OK	 
USER	Buying Tickets	32	END	1562681294464	1562681294754
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294756
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294756
REQUEST	70		getRemainingSeats	1562681294470	1562681294756	OK	 
USER	Buying Tickets	80	END	1562681294470	1562681294757
REQUEST	179		getRemainingSeats	1562681294483	1562681294756	OK	 
REQUEST	20		getRemainingSeats	1562681294457	1562681294756	OK	 
REQUEST	333		getRemainingSeats	1562681294504	1562681294756	OK	 
REQUEST	49		getRemainingSeats	1562681294467	1562681294756	OK	 
REQUEST	96		getRemainingSeats	1562681294472	1562681294757	KO	j.i.IOException: Premature close
REQUEST	75		getRemainingSeats	1562681294470	1562681294754	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294759
REQUEST	195		getRemainingSeats	1562681294485	1562681294758	OK	 
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294759
USER	Buying Tickets	96	END	1562681294472	1562681294759
REQUEST	349		getRemainingSeats	1562681294506	1562681294759	OK	 
REQUEST	112		getRemainingSeats	1562681294474	1562681294759	KO	j.i.IOException: Premature close
REQUEST	91		getRemainingSeats	1562681294472	1562681294759	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294761
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294761
REQUEST	211		getRemainingSeats	1562681294487	1562681294761	OK	 
USER	Buying Tickets	112	END	1562681294474	1562681294762
REQUEST	107		getRemainingSeats	1562681294474	1562681294761	OK	 
REQUEST	52		getRemainingSeats	1562681294468	1562681294761	OK	 
REQUEST	65		getRemainingSeats	1562681294469	1562681294758	OK	 
REQUEST	238		getRemainingSeats	1562681294489	1562681294761	OK	 
REQUEST	123		getRemainingSeats	1562681294476	1562681294763	OK	 
REQUEST	68		getRemainingSeats	1562681294469	1562681294764	OK	 
REQUEST	128		getRemainingSeats	1562681294476	1562681294762	KO	j.i.IOException: Premature close
REQUEST	81		getRemainingSeats	1562681294471	1562681294766	OK	 
REQUEST	254		getRemainingSeats	1562681294491	1562681294766	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294767
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294767
REQUEST	139		getRemainingSeats	1562681294478	1562681294766	OK	 
REQUEST	100		getRemainingSeats	1562681294473	1562681294767	OK	 
USER	Buying Tickets	128	END	1562681294475	1562681294768
REQUEST	144		getRemainingSeats	1562681294479	1562681294768	KO	j.i.IOException: Premature close
REQUEST	227		getRemainingSeats	1562681294488	1562681294767	OK	 
REQUEST	270		getRemainingSeats	1562681294494	1562681294768	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294768
REQUEST	155		getRemainingSeats	1562681294480	1562681294768	OK	 
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294769
REQUEST	365		getRemainingSeats	1562681294508	1562681294768	OK	 
REQUEST	97		getRemainingSeats	1562681294472	1562681294768	OK	 
USER	Buying Tickets	144	END	1562681294478	1562681294769
REQUEST	84		getRemainingSeats	1562681294473	1562681294768	OK	 
REQUEST	160		getRemainingSeats	1562681294481	1562681294769	KO	j.i.IOException: Premature close
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294770
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294770
REQUEST	286		getRemainingSeats	1562681294499	1562681294769	OK	 
REQUEST	171		getRemainingSeats	1562681294482	1562681294770	OK	 
USER	Buying Tickets	160	END	1562681294480	1562681294770
REQUEST	176		getRemainingSeats	1562681294482	1562681294770	KO	j.i.IOException: Premature close
REQUEST	243		getRemainingSeats	1562681294490	1562681294770	OK	 
ERROR	book: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294771
ERROR	confirm: Failed to build request: No attribute named 'bookingSeat' is defined 	1562681294771
REQUEST	381		getRemainingSeats	1562681294510	1562681294771	OK	 
USER	Buying Tickets	176	END	1562681294482	1562681294772
REQUEST	302		getRemainingSeats	1562681294500	1562681294771	OK	 
REQUEST	187		getRemainingSeats	1562681294484	1562681294771	OK	 
REQUEST	259		getRemainingSeats	1562681294495	1562681294772	OK	 
REQUEST	36		getRemainingSeats	1562681294475	1562681294772	OK	 
REQUEST	175		getRemainingSeats	1562681294482	1562681294756	OK	 
REQUEST	113		getRemainingSeats	1562681294474	1562681294773	OK	 
REQUEST	397		getRemainingSeats	1562681294513	1562681294773	OK	 
REQUEST	318		getRemainingSeats	1562681294502	1562681294773	OK	 
REQUEST	203		getRemainingSeats	1562681294486	1562681294773	OK	 
REQUEST	275		getRemainingSeats	1562681294495	1562681294773	OK	 
REQUEST	132		getRemainingSeats	1562681294477	1562681294773	OK	 
REQUEST	129		getRemainingSeats	1562681294476	1562681294775	OK	 
REQUEST	235		getRemainingSeats	1562681294489	1562681294775	OK	 
REQUEST	334		getRemainingSeats	1562681294504	1562681294775	OK	 
REQUEST	291		getRemainingSeats	1562681294498	1562681294775	OK	 
REQUEST	116		getRemainingSeats	1562681294477	1562681294775	OK	 
REQUEST	48		getRemainingSeats	1562681294467	1562681294775	OK	 
REQUEST	269		getRemainingSeats	1562681294515	1562681294775	OK	 
REQUEST	145		getRemainingSeats	1562681294479	1562681294776	OK	 
REQUEST	251		getRemainingSeats	1562681294491	1562681294776	OK	 
REQUEST	307		getRemainingSeats	1562681294501	1562681294776	OK	 
REQUEST	148		getRemainingSeats	1562681294479	1562681294777	OK	 
REQUEST	350		getRemainingSeats	1562681294506	1562681294776	OK	 
REQUEST	161		getRemainingSeats	1562681294481	1562681294778	OK	 
REQUEST	64		getRemainingSeats	1562681294469	1562681294778	OK	 
REQUEST	267		getRemainingSeats	1562681294493	1562681294778	OK	 
REQUEST	323		getRemainingSeats	1562681294502	1562681294778	OK	 
REQUEST	191		getRemainingSeats	1562681294485	1562681294778	OK	 
REQUEST	366		getRemainingSeats	1562681294508	1562681294779	OK	 
REQUEST	86		getRemainingSeats	1562681294471	1562681294778	OK	 
REQUEST	219		getRemainingSeats	1562681294493	1562681294780	OK	 
REQUEST	177		getRemainingSeats	1562681294483	1562681294780	OK	 
REQUEST	240		getRemainingSeats	1562681294490	1562681294780	OK	 
REQUEST	339		getRemainingSeats	1562681294505	1562681294780	OK	 
REQUEST	207		getRemainingSeats	1562681294486	1562681294780	OK	 
REQUEST	283		getRemainingSeats	1562681294497	1562681294781	OK	 
REQUEST	382		getRemainingSeats	1562681294510	1562681294781	OK	 
REQUEST	256		getRemainingSeats	1562681294492	1562681294782	OK	 
REQUEST	193		getRemainingSeats	1562681294485	1562681294781	OK	 
REQUEST	223		getRemainingSeats	1562681294488	1562681294782	OK	 
REQUEST	355		getRemainingSeats	1562681294506	1562681294782	OK	 
REQUEST	118		getRemainingSeats	1562681294475	1562681294782	OK	 
REQUEST	164		getRemainingSeats	1562681294481	1562681294782	OK	 
REQUEST	398		getRemainingSeats	1562681294513	1562681294783	OK	 
REQUEST	272		getRemainingSeats	1562681294495	1562681294783	OK	 
REQUEST	239		getRemainingSeats	1562681294490	1562681294784	OK	 
REQUEST	131		getRemainingSeats	1562681294507	1562681294784	OK	 
REQUEST	102		getRemainingSeats	1562681294475	1562681294784	OK	 
REQUEST	209		getRemainingSeats	1562681294486	1562681294784	OK	 
REQUEST	299		getRemainingSeats	1562681294499	1562681294783	OK	 
REQUEST	180		getRemainingSeats	1562681294483	1562681294784	OK	 
REQUEST	288		getRemainingSeats	1562681294498	1562681294785	OK	 
REQUEST	134		getRemainingSeats	1562681294477	1562681294785	OK	 
REQUEST	387		getRemainingSeats	1562681294511	1562681294786	OK	 
REQUEST	315		getRemainingSeats	1562681294501	1562681294786	OK	 
REQUEST	255		getRemainingSeats	1562681294491	1562681294786	OK	 
REQUEST	225		getRemainingSeats	1562681294488	1562681294786	OK	 
REQUEST	304		getRemainingSeats	1562681294500	1562681294786	OK	 
REQUEST	196		getRemainingSeats	1562681294485	1562681294787	OK	 
REQUEST	150		getRemainingSeats	1562681294479	1562681294787	OK	 
REQUEST	331		getRemainingSeats	1562681294503	1562681294788	OK	 
REQUEST	271		getRemainingSeats	1562681294494	1562681294788	OK	 
REQUEST	241		getRemainingSeats	1562681294490	1562681294788	OK	 
REQUEST	320		getRemainingSeats	1562681294502	1562681294788	OK	 
REQUEST	166		getRemainingSeats	1562681294481	1562681294789	OK	 
REQUEST	287		getRemainingSeats	1562681294497	1562681294789	OK	 
REQUEST	321		getRemainingSeats	1562681294502	1562681294790	OK	 
REQUEST	347		getRemainingSeats	1562681294505	1562681294790	OK	 
REQUEST	336		getRemainingSeats	1562681294504	1562681294790	OK	 
